idUslugi;cena;kosztaWlasne;przychod;czasTrwania;satysfakcjaKlienta;idDnia_FK;idPracownika_FK;idSalonu_FK;idKlienta_FK;idMiejscowosci_FK;idTypuUslugi_FK
5842;296,85;36,96;259,89;173;4;1918;758;20;13760;22;15
5843;151,45;28,03;123,42;280;5;1555;236;30;15462;3;17
5844;170,32;38,22;132,1;373;4;660;515;25;11130;19;16
5845;136,37;19,27;117,1;365;5;1960;859;26;9173;37;38
5846;254,06;26,23;227,83;390;5;1445;262;23;7332;15;39
5847;362,15;41,69;320,46;304;5;1594;263;29;14361;34;7
5848;327,39;24,69;302,7;299;3;3119;648;8;6629;9;17
5849;142,71;29,4;113,31;197;5;2283;941;21;10030;19;19
5850;309,6;8,91;300,69;122;5;533;600;26;4276;11;13
5851;205,79;25,84;179,95;206;5;3265;484;32;6613;15;34
5852;210,86;35,77;175,09;318;5;2792;664;23;16300;38;22
5853;375,59;35,29;340,3;35;4;2417;643;17;5060;41;38
5854;353,64;7,98;345,66;165;5;2474;671;16;6606;43;15
5855;276,75;20,83;255,92;390;5;3314;453;21;17284;44;2
5856;96,85;25,66;71,19;247;3;2077;635;17;15123;12;16
5857;135,99;17,97;118,02;335;5;3204;252;19;3830;14;12
5858;241,31;37,9;203,41;82;1;208;158;21;4077;34;37
5859;187,45;19,32;168,13;301;5;2855;655;21;9082;32;33
5860;136,51;30,09;106,42;212;4;1011;257;24;1099;6;21
5861;185,22;13,21;172,01;39;1;1756;602;26;3113;6;19
5862;255;37,34;217,66;268;4;2418;244;31;14947;30;12
5863;292,13;33,68;258,45;305;5;1373;431;31;14967;19;20
5864;142;28,32;113,68;356;5;1479;95;24;7509;17;34
5865;191,6;11,61;179,99;59;3;476;977;32;1061;20;10
5866;258,52;12,78;245,74;273;5;2852;902;30;10929;36;6
5867;286,44;15,06;271,38;38;5;2457;731;3;5153;45;19
5868;366,21;35,89;330,32;83;4;2759;315;29;8189;2;35
5869;201,18;34,95;166,23;110;5;1604;227;14;15619;47;2
5870;256,76;38,75;218,01;218;4;1889;236;18;11463;40;27
5871;276,83;38,68;238,15;331;1;3232;245;29;11933;48;19
5872;328,92;28,32;300,6;268;5;2797;217;9;2698;38;14
5873;358,46;15,4;343,06;115;5;2040;29;28;17021;39;32
5874;366,14;17,9;348,24;36;5;508;236;29;12168;32;17
5875;172,87;36,12;136,75;196;4;2217;691;12;2673;36;23
5876;193,71;33,39;160,32;269;5;3027;597;33;4595;17;18
5877;128,26;28,58;99,68;184;1;2133;657;24;13041;11;39
5878;372,1;17,53;354,57;297;1;268;892;15;9855;40;14
5879;90,76;15,75;75,01;252;2;1623;915;32;1972;33;5
5880;157,37;31,22;126,15;46;5;664;598;28;8292;43;28
5881;329,22;40,09;289,13;180;5;1756;627;32;9053;3;23
5882;323,38;29,35;294,03;398;3;153;629;26;18363;25;21
5883;210,46;36,71;173,75;112;2;3352;988;31;16714;36;14
5884;335,01;32,67;302,34;269;3;3372;537;7;4791;46;37
5885;139,63;31,44;108,19;90;5;3155;605;20;4580;43;7
5886;302,32;14,8;287,52;403;5;2428;247;31;1846;41;15
5887;159,83;16,2;143,63;383;2;2047;240;3;17955;32;36
5888;204,89;16,6;188,29;285;4;428;717;21;11814;13;29
5889;148,58;25,58;123;410;4;31;647;28;13903;29;17
5890;282,83;36,59;246,24;107;5;2245;617;32;19958;27;14
5891;242,83;10,25;232,58;300;4;471;660;32;6753;42;17
5892;356,53;30,99;325,54;65;4;956;621;31;12667;26;15
5893;212,29;39,23;173,06;275;3;261;244;26;6225;40;17
5894;94,84;22,33;72,51;332;3;1862;294;31;9521;15;7
5895;383,63;10,34;373,29;143;5;1929;583;26;2839;34;24
5896;277,81;29,75;248,06;133;5;1373;259;27;16302;29;35
5897;274,8;11,8;263;161;3;1560;295;30;16969;29;15
5898;289,4;30,83;258,57;306;4;3554;339;31;3369;43;14
5899;303,37;7,71;295,66;117;5;1664;241;23;4176;6;16
5900;122,56;35,82;86,74;224;2;3123;251;26;18129;21;37
5901;294,17;8,49;285,68;250;4;2620;238;29;2745;7;16
5902;207,79;22,25;185,54;356;5;1152;602;31;10604;28;15
5903;273,26;7,47;265,79;389;5;2160;85;26;15843;27;17
5904;164,97;8,51;156,46;289;5;2161;982;30;7482;27;10
5905;263,1;17,16;245,94;272;3;3573;827;9;7554;8;36
5906;141,27;34,69;106,58;293;3;648;305;21;18531;28;33
5907;226,13;13,87;212,26;238;5;2423;599;9;11824;30;24
5908;145,2;38,93;106,27;386;4;2992;899;4;8171;35;22
5909;371,62;39,72;331,9;81;5;207;157;2;3560;32;2
5910;236,6;37,68;198,92;345;5;2812;2;27;8892;31;27
5911;148,12;25,08;123,04;322;5;1906;581;18;16961;25;35
5912;231,52;11,17;220,35;204;4;1599;263;29;16996;47;39
5913;268,35;40,48;227,87;371;4;2447;636;26;6635;13;25
5914;227,02;25,78;201,24;228;5;2238;797;21;13123;27;12
5915;263,26;20,41;242,85;158;3;3369;942;13;5801;15;18
5916;197,71;23,55;174,16;133;5;2849;266;30;18369;24;20
5917;302,48;39,88;262,6;81;5;1916;594;32;9718;19;23
5918;97,56;29,72;67,84;299;4;3597;237;4;5507;13;29
5919;288,47;32,86;255,61;371;2;3332;162;29;15082;36;21
5920;95,76;23,33;72,43;110;3;3146;33;9;9609;46;15
5921;108,59;17,55;91,04;52;5;3106;855;30;11483;37;23
5922;131,97;19,49;112,48;252;5;2954;595;32;14620;21;18
5923;359,41;31,68;327,73;245;2;827;608;16;4098;37;5
5924;191,74;21,4;170,34;324;3;3596;655;32;95;20;24
5925;317,62;26,03;291,59;415;5;3553;246;16;19096;34;12
5926;376,06;28,1;347,96;180;5;2908;639;15;17146;9;37
5927;276,09;36,17;239,92;188;4;2022;767;1;17786;18;23
5928;288,92;10,07;278,85;112;5;3034;353;26;19526;38;34
5929;190,29;11,64;178,65;134;4;2955;399;26;407;43;22
5930;179,7;22,55;157,15;199;5;1878;261;22;15597;17;35
5931;121,34;29,29;92,05;242;4;3198;644;27;16259;29;37
5932;191,23;34,18;157,05;323;5;2386;619;32;19972;37;19
5933;188,53;14,5;174,03;210;5;2868;624;8;16502;16;13
5934;356,95;24,18;332,77;296;4;1958;543;29;16901;46;17
5935;122,64;13,92;108,72;217;3;3179;640;31;6042;4;16
5936;321,43;39,01;282,42;331;5;3083;668;30;8446;10;16
5937;229,69;26,17;203,52;56;5;3416;643;13;662;47;15
5938;193,62;12,68;180,94;253;5;1587;257;12;18215;30;24
5939;207,57;27,64;179,93;354;5;1304;356;30;10543;32;32
5940;142,59;18,91;123,68;278;1;3363;814;32;7488;17;38
5941;128,4;27,51;100,89;58;4;1955;838;27;7684;4;38
5942;306,37;21,15;285,22;296;2;2821;562;16;44;26;17
5943;273,04;8,58;264,46;370;5;2988;532;28;11964;28;21
5944;242,16;39,01;203,15;264;4;3457;250;11;11285;35;35
5945;281,74;22,57;259,17;58;3;2322;795;16;13509;14;38
5946;212,78;34,46;178,32;133;5;1352;878;22;5294;11;9
5947;315,89;34,67;281,22;49;5;3558;881;30;9063;19;23
5948;369,47;24,87;344,6;52;5;679;234;25;5057;44;28
5949;147,69;28,1;119,59;269;5;3092;243;30;10585;26;27
5950;317,17;34,76;282,41;279;4;2743;292;4;18053;20;8
5951;239,23;37,65;201,58;332;5;3410;623;25;5776;35;20
5952;120,78;37,04;83,74;252;1;1851;647;28;4942;37;19
5953;363,65;35;328,65;198;4;3261;634;18;6966;8;18
5954;240,37;25,34;215,03;109;1;2441;223;21;9796;8;16
5955;144,71;10,84;133,87;350;4;2662;594;28;14597;10;36
5956;101,43;30,05;71,38;388;4;2490;621;7;7819;32;31
5957;211,89;30,32;181,57;54;3;1909;705;29;14221;28;15
5958;269,34;26,87;242,47;99;5;3027;746;21;17231;20;15
5959;249,98;36,24;213,74;304;1;3133;579;5;6258;31;13
5960;172,5;24,87;147,63;55;5;2917;624;24;18511;26;11
5961;191,49;34,58;156,91;42;5;2250;656;26;16444;6;21
5962;362,53;32,98;329,55;225;5;1746;263;26;9345;26;36
5963;155,04;19,13;135,91;103;4;1607;415;29;10448;35;27
5964;145,34;25,29;120,05;394;1;680;654;31;11516;29;23
5965;120,47;23,16;97,31;115;3;1548;142;32;8203;31;37
5966;220,25;14,84;205,41;145;5;2235;239;27;17032;19;21
5967;91,87;9,65;82,22;287;5;1953;646;23;6598;40;18
5968;349,73;31,21;318,52;168;2;759;969;21;3010;5;24
5969;330,51;10,43;320,08;353;1;1687;585;28;15140;4;8
5970;190,91;37,3;153,61;92;5;2931;588;8;17458;42;24
5971;210,59;41,76;168,83;196;1;1997;580;21;16623;24;20
5972;237,39;33,77;203,62;250;5;1629;746;27;11346;20;19
5973;90,54;12,93;77,61;261;2;1880;649;29;2775;27;12
5974;93,05;37,38;55,67;162;4;2001;595;20;12126;27;26
5975;287,95;32,56;255,39;288;5;1464;950;13;16727;36;22
5976;191,71;13,09;178,62;199;4;2770;550;30;5627;35;26
5977;260,21;11,25;248,96;115;5;60;460;27;19618;10;31
5978;325,67;18,09;307,58;226;5;3010;140;1;10432;32;13
5979;243,94;23,31;220,63;265;4;1658;620;15;12671;34;20
5980;99,57;9,77;89,8;123;4;753;873;30;18634;30;11
5981;146,9;31,68;115,22;366;4;2245;395;9;5216;11;13
5982;137,17;37,96;99,21;371;4;1908;337;32;15714;25;15
5983;313,5;11,8;301,7;30;5;979;63;31;8108;18;15
5984;127,89;9,63;118,26;65;5;1997;169;1;10628;6;11
5985;313,67;16,24;297,43;159;3;1920;283;16;14023;37;35
5986;267,6;36,41;231,19;158;5;2612;584;32;14780;22;20
5987;350,15;22,12;328,03;396;4;1619;239;29;6631;7;38
5988;276,04;14,22;261,82;121;3;2851;392;29;19605;24;35
5989;153,27;22,62;130,65;284;4;419;984;11;526;37;18
5990;156,18;27,49;128,69;360;4;1867;619;10;3991;36;15
5991;348,21;36,71;311,5;271;4;3372;710;21;9916;35;10
5992;361,23;15,37;345,86;327;5;863;187;20;15982;35;36
5993;350,96;35,24;315,72;367;2;2768;153;24;12705;30;33
5994;177,14;18,82;158,32;104;4;2298;551;16;6620;47;12
5995;247,89;16,67;231,22;277;4;2938;572;3;2989;34;2
5996;162,91;29,07;133,84;368;1;2543;245;33;4390;12;28
5997;373,31;29,28;344,03;102;4;3483;538;28;7984;37;27
5998;318,29;28,29;290;396;2;1184;638;31;18517;3;14
5999;117,78;36,61;81,17;45;4;1764;235;27;19336;11;2
6000;261,52;21,43;240,09;260;4;2871;265;22;9621;35;19
6001;254,01;7,92;246,09;308;4;1219;63;3;12109;26;30
6002;193,96;25,62;168,34;223;4;3534;786;27;10962;30;34
6003;366,12;14,76;351,36;353;5;13;645;21;1166;36;25
6004;318,19;21,47;296,72;376;5;2119;86;25;9269;29;13
6005;315,63;28,51;287,12;292;4;751;237;31;8427;27;31
6006;169,14;17,83;151,31;32;5;2054;598;32;17338;30;29
6007;216,79;24,78;192,01;27;5;1628;664;30;8506;19;15
6008;267,44;38,15;229,29;107;4;2222;603;29;3646;20;17
6009;94,6;13,38;81,22;254;4;1994;675;21;6702;6;29
6010;246,9;21,68;225,22;91;3;2177;154;30;8937;13;18
6011;136,77;32,28;104,49;328;5;40;202;28;10619;38;15
6012;375,13;37,99;337,14;331;4;400;971;28;8166;24;13
6013;371,27;41,4;329,87;36;3;24;941;30;3981;42;15
6014;216,69;26,54;190,15;253;4;3045;294;23;277;40;9
6015;133,82;10,25;123,57;238;5;3118;460;8;8547;3;12
6016;164,65;21,1;143,55;374;5;3499;909;24;4372;27;36
6017;361,18;7,08;354,1;359;5;1436;627;27;13230;35;30
6018;310,25;28,09;282,16;327;4;2217;239;24;16882;21;13
6019;361,98;26,46;335,52;70;4;3633;664;32;5157;5;39
6020;385,34;38,66;346,68;343;4;2477;613;10;7342;42;27
6021;308,03;32,17;275,86;107;5;3135;936;11;4091;13;11
6022;379,24;20,61;358,63;188;5;1609;518;32;6857;32;15
6023;113,02;40,17;72,85;346;5;3521;332;23;8030;39;10
6024;220,51;39,18;181,33;196;3;3054;667;17;7414;23;39
6025;305,7;39,71;265,99;250;5;3529;56;26;3739;32;10
6026;182,09;15,35;166,74;74;4;1748;614;10;8744;36;26
6027;301,45;15,78;285,67;212;4;1580;609;18;530;31;19
6028;148,17;23,96;124,21;37;4;1656;935;12;7648;12;26
6029;94,94;38,63;56,31;45;4;1610;637;33;18399;39;18
6030;165,63;34,6;131,03;223;3;3560;598;29;12419;41;35
6031;308,85;13,17;295,68;90;5;296;230;11;10387;12;13
6032;243,29;37,52;205,77;393;5;2801;16;20;12774;16;39
6033;312,54;25,02;287,52;66;4;154;997;22;7171;12;23
6034;269,86;41,03;228,83;97;5;529;390;27;14591;40;12
6035;262,56;17,35;245,21;216;5;2969;263;2;15409;32;16
6036;322,86;36,92;285,94;198;4;3649;662;31;8605;29;28
6037;175,12;19,33;155,79;216;4;2706;664;21;9244;35;20
6038;202,08;21,67;180,41;110;1;2723;25;5;3184;19;3
6039;312,92;15,53;297,39;29;4;1423;253;21;8478;34;25
6040;92,07;27,03;65,04;357;3;1636;335;30;14517;13;28
6041;204,63;22,82;181,81;21;5;3310;739;21;963;26;29
6042;219,5;38,37;181,13;133;5;2135;204;30;17177;10;21
6043;240,19;41,16;199,03;66;3;3059;466;22;6431;1;22
6044;214,66;27,5;187,16;126;4;2647;660;27;10129;28;38
6045;136,25;18,62;117,63;195;5;1997;313;30;16346;36;38
6046;177,36;9,45;167,91;25;1;3642;622;15;2183;15;26
6047;328,34;14,33;314,01;249;5;2406;617;24;8343;4;18
6048;307,83;18,99;288,84;251;3;1940;608;21;19875;31;13
6049;246,25;16,03;230,22;196;4;1432;604;25;13028;36;1
6050;314,88;27,14;287,74;385;5;1740;730;26;12589;27;15
6051;268,76;31,27;237,49;189;4;2036;601;31;8232;47;25
6052;199,82;10,74;189,08;358;4;3494;102;17;12851;33;23
6053;307,78;8,68;299,1;407;4;2710;344;20;16516;39;19
6054;240,45;28,65;211,8;186;1;2423;601;12;11113;25;3
6055;100,47;29,31;71,16;56;4;1798;601;31;7846;36;25
6056;381,85;10,72;371,13;239;4;3091;263;29;7836;34;30
6057;229,32;29,56;199,76;213;4;1963;593;18;6725;18;15
6058;332,11;33,33;298,78;126;5;3523;635;27;10496;27;20
6059;232,53;17,97;214,56;17;4;2986;579;15;15917;48;13
6060;162,45;8,07;154,38;298;3;59;294;29;557;42;34
6061;208,03;41,6;166,43;345;4;3241;451;29;10365;36;21
6062;214,63;12,2;202,43;141;5;1162;690;5;13167;15;4
6063;164,36;26,98;137,38;320;5;3200;435;24;13957;13;23
6064;320,08;12,51;307,57;81;4;728;145;18;5163;23;36
6065;209,35;13,41;195,94;269;5;965;58;8;12260;28;35
6066;274,57;34,73;239,84;68;3;2920;848;4;8068;24;25
6067;144,25;13,35;130,9;322;4;3306;863;5;2757;28;13
6068;326,98;16,77;310,21;247;4;694;250;16;3313;29;10
6069;252,12;12,97;239,15;238;5;1453;615;5;8975;4;3
6070;334,59;18,65;315,94;107;3;3353;405;20;15059;39;17
6071;349,4;16,05;333,35;256;1;2202;579;20;6416;27;13
6072;189,55;27,4;162,15;133;5;3399;354;29;3878;40;18
6073;290,62;13,46;277,16;52;2;3074;163;19;5044;19;37
6074;275,84;39,84;236;198;2;1388;118;30;4174;34;23
6075;183,22;26,77;156,45;315;2;2844;244;22;14172;9;26
6076;90,27;18,81;71,46;345;5;253;617;23;1099;28;28
6077;262,18;16,74;245,44;285;4;2220;628;25;14460;16;35
6078;178,57;41,37;137,2;111;5;1380;99;28;11859;29;10
6079;167,4;40,13;127,27;220;5;2298;933;27;6221;29;26
6080;349,72;22,43;327,29;120;1;3567;82;20;11065;16;20
6081;272,54;8,64;263,9;172;5;1349;993;4;9108;2;38
6082;287,48;40,57;246,91;316;4;1830;860;22;14930;28;21
6083;314,5;7,58;306,92;229;5;2924;32;29;18468;26;20
6084;362,76;25,05;337,71;328;5;2751;498;14;10161;27;10
6085;243,11;26,48;216,63;357;5;1870;254;28;12985;30;37
6086;303,92;32,08;271,84;408;5;2890;528;22;3824;26;21
6087;149,18;17,97;131,21;383;2;3153;233;25;11268;20;31
6088;209,12;18,44;190,68;45;5;2851;240;29;1788;25;34
6089;211,47;22,11;189,36;365;2;1236;924;21;9872;20;24
6090;186,19;39,28;146,91;215;4;1686;615;24;13122;10;13
6091;147,1;21,33;125,77;156;5;3268;669;19;9309;36;23
6092;199,48;15,93;183,55;301;4;932;552;25;16296;16;25
6093;346,56;19,49;327,07;285;3;851;235;24;6563;41;34
6094;225,81;8,73;217,08;304;1;2193;593;29;14513;5;7
6095;340,41;40,76;299,65;340;5;2606;818;29;6325;36;3
6096;344,23;14,93;329,3;341;2;1656;538;25;5859;35;27
6097;240,13;12,74;227,39;16;5;3376;653;16;14898;12;21
6098;234,94;37,43;197,51;206;4;1702;240;25;14967;21;35
6099;329,16;11,39;317,77;214;3;2957;954;4;16708;7;34
6100;365,03;15,99;349,04;38;4;1645;271;29;7228;37;14
6101;309,35;22,98;286,37;371;3;1989;253;20;16990;45;2
6102;179,25;17,79;161,46;312;5;1200;658;21;840;39;1
6103;120,51;22,64;97,87;130;5;942;627;10;13424;21;37
6104;105,21;14,59;90,62;254;2;1968;567;10;3631;6;7
6105;325,73;33,15;292,58;284;5;2500;59;18;7177;35;11
6106;145,91;27,95;117,96;253;4;2706;287;32;6663;33;1
6107;127,34;33,3;94,04;211;4;2251;257;22;4771;32;39
6108;214,95;19,76;195,19;358;5;1827;543;27;15883;45;14
6109;113,47;30,4;83,07;158;3;3509;255;24;11423;35;9
6110;374,17;28,64;345,53;27;3;3244;580;18;12548;34;19
6111;362,9;27,5;335,4;282;2;1789;197;32;16611;1;12
6112;118,87;36,78;82,09;414;5;2968;299;20;4855;48;33
6113;215,9;11,46;204,44;346;5;1333;783;25;321;40;30
6114;350,72;10,52;340,2;72;5;883;231;16;11873;33;35
6115;201,09;8,01;193,08;408;4;706;623;30;9484;4;8
6116;388,41;28,74;359,67;357;5;521;503;32;8621;29;18
6117;336,18;26,06;310,12;342;5;1523;671;21;870;41;22
6118;356,67;15,48;341,19;80;1;1739;478;32;6632;17;7
6119;367,24;19,39;347,85;280;4;1364;524;13;9291;24;21
6120;203,03;41,34;161,69;364;4;1427;528;25;13246;45;26
6121;122,96;26,65;96,31;34;1;3496;633;27;9697;30;11
6122;125,37;39,32;86,05;29;3;1199;400;20;8385;39;20
6123;245,55;34,27;211,28;193;5;1701;25;25;8372;35;12
6124;193,33;33,42;159,91;154;5;192;306;8;4891;10;16
6125;344,87;7,26;337,61;305;5;1909;577;31;3718;32;18
6126;328,8;30,41;298,39;316;5;1242;317;31;5682;17;23
6127;260,33;9,61;250,72;177;2;3077;341;23;9791;4;5
6128;201,11;9,72;191,39;233;5;1840;473;26;18143;27;21
6129;307,99;26,61;281,38;308;3;3063;661;11;7480;45;14
6130;379,67;17,77;361,9;59;4;1988;642;22;6661;40;27
6131;270,53;24,06;246,47;394;4;3090;663;16;6658;38;38
6132;230,51;34,71;195,8;171;5;2841;648;27;3199;24;20
6133;252,88;9,76;243,12;331;5;1938;249;15;19948;16;17
6134;311,58;27,89;283,69;45;3;184;931;4;16959;20;20
6135;141,6;32,19;109,41;357;5;2000;266;29;8710;19;10
6136;156,24;30,99;125,25;83;4;457;785;18;8721;30;38
6137;157,45;29,04;128,41;357;4;2662;664;31;15348;27;26
6138;267,77;18,41;249,36;205;4;3277;629;24;14553;11;13
6139;141,73;12,85;128,88;140;5;2398;241;24;10627;46;36
6140;102,68;16,99;85,69;260;3;1822;89;26;6586;9;21
6141;213,67;16,83;196,84;372;5;3448;443;32;7999;23;36
6142;246,16;26,71;219,45;326;5;1908;567;16;16291;38;16
6143;230,03;37,22;192,81;328;5;2490;678;29;6323;13;36
6144;280,65;9,88;270,77;236;5;3152;879;7;19054;11;12
6145;360,03;24,82;335,21;113;3;1492;292;25;2683;28;27
6146;365,57;17,4;348,17;147;5;2729;593;23;7709;36;36
6147;262,33;7,17;255,16;30;5;2899;233;31;11724;10;5
6148;209,12;14,23;194,89;222;4;3470;329;21;473;30;38
6149;106,85;12,31;94,54;316;4;3492;987;25;17673;22;23
6150;269,51;29,01;240,5;124;4;1270;290;27;8923;12;38
6151;224,66;37,39;187,27;278;5;894;652;17;11356;26;16
6152;311,63;17,61;294,02;124;5;2122;30;16;14778;37;3
6153;275,67;36,01;239,66;381;2;1237;242;12;5272;32;21
6154;246,3;22,87;223,43;103;2;1989;594;27;13733;39;20
6155;107,94;11,9;96,04;258;3;1908;662;31;5066;21;16
6156;345,77;23,12;322,65;203;1;1876;635;31;17910;33;13
6157;347,55;17,91;329,64;201;5;3528;568;25;6184;32;39
6158;227,84;40,2;187,64;370;4;2268;249;15;4120;13;25
6159;294,45;15,63;278,82;97;5;2106;264;30;15571;38;29
6160;111,79;32,43;79,36;354;5;1236;247;21;5791;28;7
6161;362,97;25,03;337,94;207;5;2302;744;30;9045;27;18
6162;163,36;32,73;130,63;352;4;2015;812;24;13731;25;14
6163;360,4;18,59;341,81;99;4;2100;408;30;11614;22;20
6164;177,29;16,46;160,83;134;4;3453;106;22;19952;46;17
6165;319,41;17,67;301,74;356;5;2258;592;17;17090;27;20
6166;351,78;26,74;325,04;354;4;2714;573;24;12939;37;10
6167;136,69;37,87;98,82;180;5;3116;628;31;3696;27;39
6168;309,48;37,76;271,72;44;5;392;556;2;15328;16;23
6169;145,13;12,36;132,77;331;4;1170;641;17;12660;32;20
6170;262,84;24,27;238,57;189;5;1612;515;15;11007;40;21
6171;159,81;39,61;120,2;349;5;2748;435;31;5479;42;18
6172;139,5;19,43;120,07;117;4;2542;634;12;12397;30;15
6173;349,65;31,48;318,17;361;5;2862;230;29;10416;38;15
6174;180,89;26,32;154,57;346;1;3251;261;18;14224;20;14
6175;252,59;17,43;235,16;308;1;3494;396;32;17280;24;3
6176;230,98;8,82;222,16;82;3;3249;635;23;5368;5;26
6177;180,71;37,54;143,17;242;5;2801;380;19;6504;14;38
6178;341,52;25,04;316,48;181;5;2774;457;20;11727;22;31
6179;194,33;20,16;174,17;378;5;2379;230;13;1956;40;27
6180;370,65;14,79;355,86;77;5;1885;676;10;8507;14;22
6181;132,77;16,12;116,65;80;5;1962;629;30;12981;28;20
6182;276,78;8,14;268,64;351;5;3034;324;27;12407;19;10
6183;389,72;20,45;369,27;202;2;1967;625;32;9082;21;26
6184;387,29;21,62;365,67;28;4;2147;194;7;10448;33;11
6185;158,99;10,99;148;90;4;2753;244;22;10734;40;36
6186;169,22;12,68;156,54;220;4;1080;651;13;4557;28;20
6187;144,61;26,91;117,7;192;5;2019;455;5;2732;47;19
6188;284,37;33,8;250,57;332;1;610;764;15;9297;23;2
6189;201,74;19,61;182,13;139;4;1755;247;2;7222;15;21
6190;173,91;30,5;143,41;342;4;2868;649;11;11261;29;29
6191;180,67;40,62;140,05;61;5;1244;247;18;9051;6;21
6192;175,76;37;138,76;119;5;3231;454;21;12578;15;18
6193;128,85;29,57;99,28;263;3;1692;140;13;10986;40;35
6194;302,32;38,13;264,19;37;5;1892;847;27;17907;37;16
6195;272,41;36,02;236,39;303;4;2083;617;2;14486;10;23
6196;174,74;32,54;142,2;71;4;1666;610;28;10159;35;3
6197;182,89;17,53;165,36;388;5;3328;630;7;12814;39;17
6198;237,25;37,67;199,58;165;3;2770;262;31;18422;37;8
6199;386;27,91;358,09;122;2;1496;579;22;11228;30;17
6200;263,19;35,81;227,38;292;5;3301;393;27;7538;28;32
6201;171,38;40,62;130,76;361;5;3446;612;22;4742;1;29
6202;311,31;37,79;273,52;210;5;728;588;31;16610;38;35
6203;259,26;33,74;225,52;334;1;3617;240;22;4834;37;18
6204;270,83;12,18;258,65;300;5;2480;255;31;8634;27;39
6205;273,92;12;261,92;414;4;2246;553;15;10522;32;19
6206;232,66;10,08;222,58;304;3;2606;534;25;2450;11;21
6207;224,9;40,39;184,51;331;5;2317;633;30;9025;18;13
6208;198,03;39,5;158,53;323;5;1968;617;30;12379;31;12
6209;245,46;18,16;227,3;246;5;3185;516;27;10304;43;21
6210;387,64;26,21;361,43;161;2;3508;872;10;10192;38;23
6211;215,63;13,18;202,45;53;5;3060;335;22;16649;5;34
6212;362,79;35,47;327,32;170;4;3023;893;4;10806;9;25
6213;265,91;29,58;236,33;382;4;3087;606;12;8296;31;38
6214;162,91;26,67;136,24;408;5;3570;661;16;18643;33;19
6215;178,43;20,54;157,89;230;5;2191;624;20;9576;40;33
6216;373,47;14,64;358,83;82;5;2324;965;30;4432;39;28
6217;362,15;30,81;331,34;385;3;1480;643;23;7222;25;15
6218;258,22;19,46;238,76;171;4;3277;378;17;14755;36;33
6219;272,81;13,61;259,2;40;1;1723;763;29;12410;10;38
6220;379,45;14,24;365,21;409;3;659;594;6;7062;16;38
6221;231,93;13,57;218,36;237;2;3103;891;9;10532;4;32
6222;234,83;38,5;196,33;58;5;1298;670;18;11072;16;8
6223;207,48;17,29;190,19;116;3;1662;260;30;7328;13;37
6224;347,14;35,13;312,01;359;4;48;679;19;7861;30;23
6225;325,07;37,42;287,65;277;5;236;633;24;5300;38;24
6226;174,15;12,3;161,85;78;4;3352;644;3;9953;31;20
6227;313,05;13,99;299,06;211;5;3231;619;25;45;20;37
6228;275,11;37,29;237,82;100;5;3254;562;31;15963;28;38
6229;338,76;25,94;312,82;276;4;1264;258;29;12072;42;11
6230;132,82;17,93;114,89;68;5;3487;653;22;5576;46;17
6231;124,61;39,62;84,99;388;5;2463;253;28;13294;14;19
6232;132,51;32,1;100,41;213;5;3106;653;29;15423;37;38
6233;125,31;21,89;103,42;363;5;691;659;32;12224;22;18
6234;109,8;24,04;85,76;205;5;2818;620;28;6462;34;39
6235;371,39;29,15;342,24;347;5;2114;641;8;6665;28;21
6236;227,36;24,01;203,35;337;3;1955;242;4;4509;12;37
6237;346,98;20,21;326,77;194;5;2869;647;30;14780;11;9
6238;192,46;37,93;154,53;24;5;1414;306;29;17668;28;18
6239;238,73;12,19;226,54;395;4;2980;263;33;7401;27;11
6240;200,89;19,53;181,36;136;3;1484;242;25;3087;19;38
6241;288,23;36,24;251,99;185;2;3470;734;13;15999;24;16
6242;266,61;11,04;255,57;287;4;1549;614;10;14301;24;6
6243;183,87;22,97;160,9;303;3;603;247;27;9682;38;30
6244;272,87;15,1;257,77;274;3;661;676;18;16607;34;3
6245;187,79;28,54;159,25;267;4;489;854;31;15261;31;10
6246;164,71;31,99;132,72;219;5;3187;956;11;5255;21;31
6247;251,8;9,07;242,73;92;2;3326;595;22;15312;12;38
6248;313,24;25,52;287,72;148;4;2969;926;25;13731;22;20
6249;128,13;8,13;120;193;5;2396;238;31;18471;10;39
